category,rating,text,label,date
Books,2,"Maisie Dobbs just kept popping up on Amazon lists for months, so I though I'd try it. I was not as impressed as I had expected.  Maisie is able to slave all day as a maid and  read Kant at night.  i find it nearly impossible to believe.  Also, she combines a love of philosophy with psychology, but all her psychology seems not to have any of the sexist and other prejudices which were rampant at the time.  She has powerful friends.  In this book, everyone she meets becomes her friend, which is why it reminds people of Nancy Drew.  There's a lot of interesting history in the book, and its style and pacing are good.  Winspear is trying to make her Maisie a girl who can meet anyone, but that is the least credible part of the book.  Snobbery in England was a national obsession that took a hard blow with the Great War, but didn't die without a lot of other assalults.  At least Winspear references it, but these difficulties are too easily overcome by Maisie and her always right attitude and approach.  Some of the tips on how to make people talk seem odd to me.  Manipulative or new agey or just stuck in to explain why the most stiff  upper lip people would share their family secrets with Maisie.  I will probably read on or two more in the series, because this book had to introduce Maisie nd give her an adventure/mystery/plot to start off the series.  If I have to read about an anachonistic girl superdetective, I'm content with the Mary Russell series by Laurie King.  if i want post WWI mysteries, there is Charles Todd's amazing series.  And if you want old school writing by a woman who was contemporary with the whole WWI era, Dorothy Sayers Lord Peter Wimsey series are usuaaly in print.",0,2019-01-12
Toys,1,My sister 6years we tried this set and she loved it.  She also loves the music and,1,2019-01-12
Toys,3,"Nice toy box, but not what I expected.  Not sure if it's just the box,",1,2019-01-12
Toys,5,"Playmobil always delivers a great product. As a psychologist and play therapist, I recommend them highly.",0,2019-01-12
Toys,4,Great lighted magnifying glass.  Amazing how many magnifying glasses I buy as I get older.,0,2019-01-12
Toys,5,Excellent once I hot glued it all together...otherwise it doesn't stay together very well...but the quality is great.,0,2019-01-12
Toys,5,Adorable costume for my little buccaneer. She loved it for Halloween and looked super cute. Great price too.,0,2019-01-12
Toys,5,these are good cases and do a good job.  Some people got broken ones but none of mine were,0,2019-01-12
Toys,5,I will give these to my grand daughter for Christmas. I will say that my daughter does not like them.,1,2019-01-12
Toys,5,I would wear this in a minute is it were a size 16.  Look fantastic on the American Girl doll..  Good purchase.,0,2019-01-12
Toys,5,Thank you. Doh Vinci is a real genius.We love this toy. My son loves it and we have two,1,2019-01-12
Toys,4,"Simple mechanics with fast-flowing turns lead to quick games. Two ways to win, and a set of movement options shared by both players throughout play.",0,2019-01-12
Toys,4,PUCHASED AS A BIRTHDAY GIFT FOR MY 3 1/2 year old.  He loves to throw the ball around,1,2019-01-12
Toys,5,"Works great, no problems at all, unlike the other Star Wars guns.

The ""cocking"" mechanism is a bit tough for younger kids, but it seems to be loosening up and getting easier.",0,2019-01-12
Toys,5,"My Grandson (12) loves dragons, and this is the best. He is 4 months old and loves the different colors and shapes. The plastic parts are very sturdy,",1,2019-01-12
Toys,5,"Bought this for my 4 year old granddaughter. She loves it. She also loves the music and the colors. Great for the kids, too. My daughter is 4 and it is pretty easy",1,2019-01-12
